1248	163	5	1357862400
412	163	5	1328227200
1192	163	5	1383091200
63	163	5	1392768000
506	163	5	1393113600
1094	163	5	1319587200
93	163	5	1354233600
624	163	5	1329782400
115	163	3	1405036800
607	163	5	1319760000
1040	163	5	1403654400
567	163	5	1363564800
1255	163	4	1345852800
371	163	4	1362614400
920	163	3	1317254400
593	163	5	1400025600
490	163	5	1323302400
620	163	5	1391558400
1019	163	4	1358812800
425	163	5	1394064000
304	163	5	1340323200
1297	163	5	1306800000
1347	163	5	1366156800
42	163	4	1404172800
785	163	5	1307404800
164	163	5	1328486400
187	163	4	1395964800
669	163	5	1391385600
1427	163	4	1393891200
1277	163	5	1295395200
925	163	3	1295481600
1336	163	5	1386806400
1170	163	5	1400803200
594	163	3	1329264000
869	163	5	1289692800
1144	163	5	1365120000
1419	163	2	1353542400
887	163	5	1388102400
947	163	5	1392336000
416	163	5	1391126400
926	163	5	1320278400
940	163	5	1357689600
1298	163	5	1374019200
636	163	3	1361750400
1344	163	5	1318896000
293	163	5	1325030400
501	163	5	1399766400
360	163	2	1370217600
384	163	5	1394496000
476	163	5	1402099200
1101	163	5	1393718400
1205	163	4	1319241600
106	163	5	1321142400
145	163	5	1391731200
1049	163	5	1362614400
958	163	5	1367280000
343	163	5	1345593600
68	163	5	1404259200
961	163	5	1342051200
374	163	5	1296345600
890	163	5	1346976000
1013	163	5	1375488000
796	163	5	1382659200
952	163	5	1398038400
974	163	5	1391904000
13	163	5	1324944000
34	163	5	1398988800
222	163	4	1404086400
230	163	5	1399507200
517	163	5	1324512000
368	163	5	1365292800
194	163	3	1317945600
643	163	5	1380758400
1301	163	5	1394236800
94	163	5	1358121600
1113	163	5	1361923200
670	163	5	1381536000
534	163	5	1324684800
856	163	5	1363392000
781	163	5	1384819200
281	163	5	1398384000
107	163	5	1362096000
702	163	5	1315267200
667	163	5	1305590400
742	163	5	1356048000
767	163	5	1392854400
1273	163	5	1383004800
405	163	5	1354665600
1316	420	5	1356048000
361	420	4	1314230400
1102	420	4	1383868800
953	420	4	1328832000
90	420	5	1332288000
165	420	4	1323129600
883	420	5	1389744000
217	420	5	1390608000
285	420	5	1350604800
467	420	4	1291593600
1052	420	5	1369353600
1345	420	5	1394928000
828	774	4	1361318400
112	774	4	1298160000
304	774	5	1313971200
1008	774	5	1364342400
510	774	5	1392508800
409	774	4	1394928000
1275	774	5	1325116800
99	774	5	1323216000
621	774	4	1369872000
836	774	5	1377561600
1178	522	4	1319673600
876	522	3	1332892800
551	522	1	1324944000
762	522	4	1360108800
1198	522	2	1337040000
464	522	5	1309305600
224	522	3	1338940800
200	522	5	1404950400
894	522	5	1362528000
598	522	2	1389312000
643	522	4	1381190400
612	149	5	1295395200
1422	149	4	1370131200
699	149	4	1385078400
90	149	5	1370649600
428	149	3	1289260800
456	149	5	1405123200
1261	149	3	1389916800
537	409	5	1366502400
977	409	4	1359504000
772	409	4	1366156800
995	409	4	1359590400
223	409	3	1368489600
414	409	3	1360368000
777	180	5	1364428800
725	180	5	1393113600
100	180	5	1397865600
242	180	5	1351555200
16	180	5	1356048000
1399	180	4	1359072000
1223	180	5	1366329600
406	48	5	1361577600
1158	48	5	1380672000
526	48	5	1368489600
863	48	4	1392076800
345	48	5	1362528000
1199	664	4	1376352000
1232	664	5	1358985600
381	664	5	1395792000
1424	664	5	1327017600
974	664	4	1394841600
333	664	4	1385337600
1343	664	5	1376092800
555	229	5	1392940800
582	229	4	1314403200
90	229	5	1391385600
479	229	4	1357689600
430	229	2	1360972800
327	229	5	1388620800
721	229	5	1356652800
898	229	4	1380844800
1213	229	5	1325462400
1028	229	5	1350777600
789	229	4	1360368000
1009	679	5	1394582400
583	679	3	1334448000
649	679	5	1402099200
1151	679	4	1399680000
281	679	5	1402444800
1066	580	5	1382572800
1043	580	5	1300233600
147	580	5	1352246400
843	580	5	1340323200
903	580	5	1393459200
731	580	5	1346457600
631	580	5	1317254400
646	580	5	1334707200
960	580	5	1373155200
1015	580	5	1366848000
221	580	5	1354233600
85	580	4	1375660800
747	580	5	1293753600
589	580	5	1336435200
720	580	5	1327017600
314	580	5	1300492800
26	580	5	1318118400
831	580	4	1363132800
571	580	5	1329436800
729	580	5	1317427200
874	580	5	1356480000
233	580	5	1379116800
215	580	5	1320278400
1136	580	5	1389139200
1338	580	4	1330473600
1124	580	5	1365638400
1286	580	5	1315612800
43	888	5	1361404800
1247	888	1	1327363200
747	888	5	1293926400
314	888	5	1305590400
248	888	5	1299456000
1008	693	5	1360022400
907	693	5	1335052800
727	693	3	1394409600
602	693	5	1351036800
439	693	5	1388880000
544	516	4	1357948800
97	516	5	1364083200
526	516	5	1367280000
645	516	5	1388793600
244	516	5	1378598400
584	516	5	1354147200
263	516	4	1344470400
1080	516	4	1333843200
597	516	5	1364256000
804	516	5	1386201600
415	861	4	1391644800
264	861	5	1405123200
928	861	5	1387152000
758	861	4	1392940800
203	861	2	1329004800
477	813	2	1331337600
395	813	1	1345161600
1366	813	3	1373155200
1425	813	1	1389830400
694	813	3	1352419200
1047	813	5	1333929600
137	813	5	1400457600
828	94	5	1359158400
87	94	5	1336435200
775	94	5	1347840000
39	94	5	1297987200
438	94	5	1357344000
583	94	4	1336176000
871	94	4	1363824000
881	94	5	1388707200
1054	94	3	1325635200
1264	94	5	1364428800
408	94	5	1401753600
1203	866	4	1366156800
546	866	5	1366243200
732	866	5	1404691200
1150	866	5	1399075200
486	866	5	1356998400
602	866	4	1373846400
751	866	5	1370563200
269	547	5	1355443200
627	547	4	1402617600
1133	547	5	1360972800
1144	547	5	1366416000
285	547	5	1329350400
318	704	5	1393286400
1319	704	4	1403568000
682	704	5	1372982400
1323	704	5	1343001600
367	704	4	1362614400
1026	250	5	1352678400
664	250	1	1352332800
485	250	5	1338595200
60	250	1	1403740800
61	250	5	1336608000
387	250	5	1393372800
623	250	5	1381968000
1104	250	5	1376697600
432	250	2	1346803200
774	250	4	1383177600
16	250	4	1347667200
25	250	5	1394496000
1047	250	5	1331769600
715	250	5	1371081600
189	250	4	1380672000
703	250	5	1360195200
1016	250	5	1398643200
652	250	5	1344556800
602	250	5	1349481600
1345	250	5	1391472000
453	526	4	1309824000
593	526	5	1397001600
554	526	5	1340236800
1087	526	4	1361836800
1041	526	5	1295049600
791	497	5	1354752000
578	497	4	1377648000
458	497	5	1344038400
11	497	5	1347840000
269	497	5	1355443200
1291	497	5	1359072000
1255	497	3	1345852800
125	497	3	1375488000
110	497	5	1352505600
1011	497	5	1363996800
1191	497	4	1380153600
940	497	2	1357689600
736	497	5	1357689600
157	497	3	1354320000
1205	497	4	1346112000
1416	497	5	1359158400
628	497	4	1353024000
1113	497	1	1361923200
439	497	5	1379376000
1285	575	5	1392768000
623	575	4	1394323200
131	575	3	1397520000
25	575	5	1396828800
626	575	5	1398643200
192	575	5	1362009600
807	575	5	1381622400
809	54	5	1325980800
876	54	4	1377734400
976	54	5	1319155200
516	54	4	1348876800
371	54	5	1332115200
516	344	5	1354665600
372	344	5	1363392000
1064	344	5	1355011200
1325	344	5	1362355200
958	344	4	1373328000
368	344	5	1303084800
219	314	3	1364169600
1217	314	5	1401667200
472	314	4	1318550400
606	314	5	1377388800
460	314	5	1377820800
85	314	5	1374192000
35	751	1	1344384000
1192	751	3	1377216000
466	751	5	1388620800
675	751	5	1353888000
329	751	5	1372464000
340	332	4	1359331200
513	332	3	1384300800
1325	332	5	1380844800
796	332	5	1384300800
1290	332	5	1394755200
1345	332	5	1345507200
805	478	1	1328400000
846	478	4	1308096000
631	478	3	1312243200
276	478	5	1369267200
1059	478	5	1325203200
747	478	5	1297296000
1066	0	3	1355356800
731	0	5	1328918400
200	0	5	1327276800
1121	0	4	1357171200
667	0	5	1331078400
1287	20	5	1378512000
147	20	5	1353456000
278	20	5	1359504000
1414	20	5	1314144000
1067	20	5	1397088000
854	20	4	1356652800
1032	307	4	1360972800
1270	307	4	1355875200
1247	307	4	1400371200
224	307	5	1341360000
1097	307	5	1336694400
602	307	4	1387324800
1061	355	5	1369958400
1354	355	5	1328140800
625	355	5	1347408000
1067	355	5	1391731200
765	355	4	1355875200
336	355	5	1328659200
805	743	5	1327276800
973	743	2	1329782400
695	743	5	1398211200
658	743	5	1351123200
997	743	5	1315267200
825	743	5	1380758400
1206	743	5	1365033600
536	415	4	1388361600
225	415	4	1378944000
158	415	5	1385942400
1249	415	4	1327536000
957	415	3	1399420800
1345	415	3	1358121600
809	694	5	1324166400
557	694	5	1355356800
1081	694	5	1393891200
577	694	5	1376438400
92	694	4	1394236800
373	414	5	1388966400
1232	414	5	1363737600
431	414	4	1366761600
467	414	5	1384905600
69	414	5	1329782400
878	172	5	1334275200
1185	172	5	1360540800
876	172	3	1341187200
738	172	3	1376870400
407	172	2	1388534400
58	172	5	1361232000
1198	172	3	1334707200
976	172	5	1318464000
288	172	4	1348531200
981	172	3	1388966400
1165	172	4	1370995200
548	172	5	1404432000
634	172	4	1404432000
243	172	3	1342483200
1116	172	3	1388966400
631	172	4	1356825600
590	172	4	1373241600
1046	172	3	1356912000
312	172	5	1358121600
1317	172	4	1376265600
1367	172	5	1359158400
24	172	1	1384905600
1229	172	4	1360195200
761	172	5	1388707200
1345	172	3	1394928000
1286	172	4	1335830400
1234	43	5	1316044800
416	43	4	1324598400
1137	43	5	1354838400
901	43	4	1356739200
916	43	2	1381536000
95	43	5	1357084800
1161	130	5	1394928000
56	130	5	1398211200
497	130	5	1400889600
1381	130	5	1383868800
1356	130	4	1404345600
657	130	5	1396483200
695	130	5	1398211200
1040	130	5	1352073600
304	130	5	1325894400
126	130	5	1354060800
381	130	3	1393113600
825	130	5	1380153600
565	130	5	1383609600
1223	130	5	1394496000
112	883	5	1357862400
632	883	5	1394928000
383	883	5	1378771200
825	883	5	1380153600
602	883	4	1382400000
1161	105	5	1377561600
185	105	5	1376265600
1019	105	3	1358812800
1027	105	5	1368489600
1	105	1	1351123200
718	105	5	1388102400
440	105	3	1372550400
1249	105	5	1334102400
665	105	5	1353888000
836	105	5	1377561600
263	284	4	1352332800
970	284	4	1334620800
984	284	2	1338854400
475	284	5	1373414400
753	284	5	1366502400
1153	342	4	1386720000
435	342	4	1391558400
815	342	5	1357776000
760	342	5	1376524800
713	342	5	1340150400
991	623	5	1348531200
237	623	5	1331683200
528	623	3	1392940800
450	623	5	1378857600
1133	623	5	1366156800
984	623	4	1326153600
233	623	5	1380240000
1079	623	5	1365638400
1034	509	4	1402790400
454	509	4	1370822400
165	509	5	1327104000
1162	509	5	1390608000
903	509	5	1402444800
1108	509	5	1320537600
562	509	5	1382313600
460	509	5	1380153600
25	509	5	1375660800
1137	509	1	1380844800
849	509	5	1396310400
160	509	5	1326067200
804	509	5	1302480000
1071	612	4	1359158400
922	612	4	1378512000
185	612	5	1376265600
1352	612	3	1320192000
502	612	5	1332806400
831	612	1	1363132800
1225	612	5	1396828800
107	612	5	1336435200
927	612	4	1371254400
462	407	5	1314230400
395	407	2	1345161600
1060	407	5	1371513600
1172	407	4	1330214400
1223	407	5	1366243200
1065	407	5	1392076800
1185	298	5	1364774400
1130	298	4	1358812800
1114	298	5	1355529600
1097	298	4	1336694400
119	298	5	1393372800
1058	298	5	1345507200
840	298	1	1390780800
1031	298	4	1392940800
602	298	5	1348272000
1246	733	5	1353628800
376	733	5	1393804800
739	733	4	1387152000
356	733	2	1390694400
543	733	4	1358208000
324	733	4	1365465600
630	733	1	1394323200
1016	733	5	1398643200
602	733	5	1356912000
1029	288	5	1357344000
895	288	3	1401408000
599	288	4	1375401600
527	288	4	1391904000
1071	288	1	1325548800
365	288	5	1338508800
403	288	5	1378166400
345	288	5	1386374400
570	288	5	1362009600
1263	288	5	1391212800
696	288	5	1371772800
381	288	4	1395792000
435	288	3	1352246400
1424	288	5	1390953600
283	288	3	1404864000
849	288	2	1388361600
870	288	5	1405123200
1006	288	5	1362700800
974	288	5	1398470400
916	288	2	1383004800
1168	402	5	1356048000
1371	402	5	1391558400
479	402	4	1357689600
1133	402	5	1368748800
926	402	5	1320278400
238	402	5	1387065600
902	402	4	1315094400
159	27	5	1313280000
1422	27	5	1375142400
1093	27	5	1402272000
640	27	4	1381449600
1381	27	4	1379030400
528	27	5	1385337600
402	27	5	1392940800
304	27	5	1393459200
568	27	3	1395878400
949	27	5	1399766400
34	27	5	1398988800
484	58	5	1379462400
1299	58	5	1361750400
1000	58	3	1386806400
895	58	5	1391385600
956	58	4	1403913600
527	58	5	1391904000
340	58	5	1357948800
932	58	4	1353628800
1287	58	5	1372118400
946	58	3	1403049600
60	58	5	1404000000
267	58	5	1364601600
1371	58	5	1384560000
1123	58	3	1387843200
181	58	5	1393459200
288	58	5	1354233600
49	58	5	1397779200
18	58	4	1338768000
802	58	4	1367366400
300	58	5	1366243200
892	58	5	1318550400
908	58	5	1389484800
454	58	4	1370822400
372	58	5	1396742400
438	58	5	1343347200
1126	58	5	1402704000
114	58	3	1369008000
1329	58	5	1396742400
1105	58	5	1369353600
1297	58	5	1360368000
596	58	5	1394582400
835	58	4	1396656000
524	58	4	1403222400
912	58	5	1395014400
1425	58	5	1376438400
1076	58	5	1368230400
577	58	5	1383523200
22	58	4	1385164800
841	58	5	1360972800
682	58	5	1362873600
235	58	2	1400544000
1298	58	4	1358380800
326	58	4	1362873600
619	58	4	1328918400
41	58	4	1334707200
2	58	4	1386374400
1021	58	3	1387411200
875	58	5	1390867200
414	58	4	1358899200
374	58	4	1355270400
1275	58	5	1325980800
21	58	5	1334275200
1391	58	5	1373068800
508	58	4	1399334400
277	58	1	1383350400
368	58	5	1365292800
837	58	5	1400457600
740	58	4	1355961600
523	58	5	1392076800
1143	58	4	1401494400
342	58	1	1355961600
1326	58	5	1377907200
996	58	5	1377993600
819	58	5	1341360000
72	58	5	1403308800
429	406	4	1387497600
1199	406	5	1393804800
349	406	5	1363910400
976	406	5	1317081600
576	406	5	1368230400
1393	406	5	1356566400
892	406	5	1318550400
265	406	5	1397001600
84	406	5	1356307200
595	406	2	1366588800
14	406	5	1402099200
569	406	5	1388448000
1156	406	5	1365897600
218	406	5	1392940800
428	406	5	1330473600
134	406	4	1381363200
370	406	5	1398297600
708	406	5	1395878400
1170	406	5	1400803200
1234	406	5	1319587200
419	406	3	1360281600
109	406	5	1356739200
710	406	5	1353456000
974	406	5	1395792000
333	406	5	1378339200
512	406	3	1324252800
347	406	5	1397347200
1382	871	5	1365206400
298	871	5	1327276800
529	871	1	1383782400
875	871	2	1390867200
1086	871	5	1362960000
602	871	5	1387324800
1087	871	1	1361836800
352	121	5	1399334400
1198	121	5	1389312000
582	121	3	1358035200
328	121	5	1393372800
1148	121	5	1352332800
850	121	5	1403827200
1428	121	5	1361664000
1003	121	1	1383436800
1213	121	5	1350950400
1172	121	5	1338595200
1418	117	4	1375056000
924	117	5	1395187200
1163	117	3	1392940800
377	117	4	1404777600
726	117	5	1388966400
974	117	5	1390694400
347	117	5	1397347200
79	535	5	1393804800
1346	535	2	1361664000
1148	535	5	1360022400
774	535	4	1376611200
1097	535	5	1336694400
1135	535	5	1383177600
1223	535	5	1355788800
441	479	5	1376524800
1052	479	1	1368576000
813	479	5	1384732800
1290	479	2	1365379200
505	479	4	1369526400
1204	275	5	1392940800
387	275	5	1381449600
743	275	2	1388707200
341	275	5	1392595200
928	275	5	1393632000
532	275	5	1359504000
1005	275	4	1381708800
825	275	5	1359590400
378	275	3	1381104000
409	275	3	1395446400
571	275	5	1337644800
670	275	5	1404518400
538	275	4	1379030400
1315	275	4	1393113600
92	275	2	1394236800
1339	663	5	1403740800
584	663	5	1362700800
636	663	5	1362441600
810	663	4	1361923200
845	663	4	1351036800
379	889	5	1383955200
928	889	5	1347494400
1333	889	5	1380931200
187	889	4	1367452800
1336	889	5	1386806400
726	889	5	1388966400
1384	889	3	1397779200
429	430	4	1389657600
1199	430	4	1360886400
903	430	2	1371168000
1056	430	5	1376697600
333	430	5	1380153600
1294	430	4	1391126400
1244	126	5	1387497600
97	126	5	1380931200
838	126	5	1384387200
321	126	5	1395273600
998	126	5	1367798400
743	126	5	1386028800
300	126	4	1366243200
687	126	4	1398988800
545	126	5	1389657600
1284	126	4	1393891200
1082	126	3	1393372800
1127	126	5	1367366400
783	126	3	1382313600
863	527	4	1392076800
552	527	5	1350691200
1263	527	5	1391212800
1298	527	4	1362268800
59	527	5	1393372800
1301	527	4	1394236800
1190	533	5	1389312000
1268	533	3	1370217600
151	533	4	1367020800
349	533	5	1368057600
127	533	5	1358467200
84	533	5	1356307200
14	533	4	1403568000
1170	533	4	1394928000
312	533	3	1363132800
710	533	5	1350172800
249	533	5	1344988800
1188	533	5	1400112000
742	533	3	1374451200
397	804	5	1378252800
300	804	3	1352419200
556	804	5	1386547200
521	804	4	1384646400
610	804	1	1364947200
315	804	4	1371340800
373	391	4	1365811200
624	391	5	1360972800
1208	391	1	1389139200
1237	391	5	1392249600
44	391	5	1365724800
1272	391	5	1378252800
1377	391	5	1399680000
365	711	5	1375660800
723	711	5	1383436800
111	711	5	1353542400
1272	711	4	1380499200
27	711	3	1390262400
154	711	4	1379203200
433	594	5	1405814400
737	594	5	1401235200
403	594	4	1379548800
1335	594	5	1325894400
1418	594	4	1376870400
735	594	5	1356048000
490	594	4	1365033600
556	594	5	1386806400
1208	594	5	1389139200
1073	594	3	1391299200
570	594	4	1362009600
1308	594	5	1363824000
755	594	5	1386633600
268	594	5	1339372800
473	594	4	1396656000
631	594	5	1366761600
1427	594	5	1404864000
668	594	3	1358294400
872	594	5	1384905600
728	594	5	1358208000
105	594	3	1398643200
1406	594	4	1355356800
1141	594	4	1389052800
970	594	5	1363564800
476	594	1	1402099200
1205	594	4	1369008000
41	594	4	1349913600
550	594	5	1396915200
974	594	5	1391904000
320	594	4	1383091200
346	594	5	1382745600
478	594	5	1390262400
520	594	5	1380412800
884	594	5	1383696000
643	594	4	1373241600
1132	594	5	1371859200
505	594	5	1397606400
342	594	5	1330905600
1176	594	5	1405036800
916	594	4	1383004800
742	594	4	1365033600
366	594	5	1383264000
953	504	5	1316563200
332	504	2	1376006400
1197	504	3	1394323200
605	504	5	1377475200
799	504	4	1351123200
1293	231	5	1379808000
1044	231	3	1393200000
1357	231	5	1388275200
148	231	4	1389571200
804	231	3	1387152000
415	182	5	1391644800
555	182	5	1396137600
217	182	5	1392595200
1425	182	5	1400284800
967	182	4	1396137600
435	182	5	1356048000
1249	182	4	1370649600
1385	182	4	1355443200
916	182	4	1352332800
885	833	5	1329609600
660	833	5	1354838400
229	833	5	1363046400
1080	833	5	1362787200
1222	833	5	1347408000
602	833	5	1395619200
451	724	3	1373241600
603	724	5	1391472000
741	724	5	1388188800
1101	724	5	1390521600
1115	724	5	1397174400
215	724	5	1392768000
95	724	5	1357776000
666	434	5	1326931200
679	434	4	1393027200
418	434	5	1356220800
1318	434	5	1319587200
208	434	2	1376784000
549	434	3	1397606400
981	434	4	1352678400
127	434	5	1389139200
722	434	5	1376611200
158	434	5	1399939200
1313	434	5	1386288000
1148	434	5	1393459200
1070	434	4	1319414400
1094	434	5	1319500800
868	434	3	1319587200
939	434	5	1395273600
1063	434	5	1320624000
1360	434	3	1403568000
243	434	4	1343347200
928	434	3	1319587200
1414	434	3	1386460800
556	434	5	1386547200
1352	434	5	1319500800
376	434	5	1319414400
1114	434	5	1388016000
855	434	4	1391040000
1166	434	2	1356307200
766	434	5	1326931200
480	434	4	1379635200
122	434	4	1322092800
187	434	3	1395964800
134	434	3	1403136000
770	434	4	1388448000
38	434	4	1319673600
180	434	5	1356652800
513	434	4	1389312000
594	434	3	1329264000
17	434	4	1382918400
1109	434	1	1395014400
1131	434	5	1382313600
78	434	3	1393891200
384	434	4	1394496000
121	434	3	1365465600
950	434	5	1319500800
541	434	5	1369872000
1115	434	3	1379548800
663	434	4	1381190400
1089	434	4	1321574400
101	434	5	1361491200
448	434	5	1357430400
74	434	3	1319587200
483	434	5	1362614400
1002	434	4	1320624000
1045	434	4	1365897600
253	434	5	1380412800
238	434	5	1391385600
277	434	5	1340236800
1359	434	5	1319414400
574	434	5	1394236800
534	434	5	1327276800
916	434	3	1386547200
1286	434	5	1336003200
92	434	4	1394236800
418	451	5	1382313600
452	451	5	1386201600
759	451	5	1392854400
443	451	4	1393545600
1166	451	5	1356307200
466	451	5	1388793600
674	451	5	1354233600
510	451	5	1385596800
78	451	5	1402531200
1069	616	3	1392681600
8	616	5	1334880000
974	616	4	1402963200
388	616	4	1348358400
812	616	5	1360281600
1146	803	5	1391472000
1297	803	5	1308873600
1042	803	5	1332979200
822	803	3	1380153600
347	803	5	1397347200
672	568	4	1380585600
365	568	5	1362787200
1093	568	4	1396483200
1217	568	5	1401667200
1342	568	5	1392249600
481	568	4	1386288000
609	568	5	1389830400
1230	568	4	1377648000
922	568	4	1379462400
903	568	4	1395619200
473	568	4	1377475200
877	568	5	1387065600
227	568	5	1368921600
1231	568	3	1389052800
525	568	5	1393027200
915	188	5	1371513600
1297	188	5	1403308800
608	188	5	1375488000
220	188	5	1361145600
69	188	4	1329782400
